Gmt time,Open,High,Low,Close,Volume
21.03.2017 03:00:00.000,1.33502,1.33569,1.33445,1.33526,2474919921.875
21.03.2017 04:00:00.000,1.33524,1.33573,1.33483,1.33566,1939219970.7031
21.03.2017 05:00:00.000,1.33566,1.33645,1.33538,1.33605,3002709960.9375
21.03.2017 06:00:00.000,1.33607,1.33613,1.33471,1.33482,2686620117.1875
21.03.2017 07:00:00.000,1.33482,1.33564,1.33398,1.33486,6800740234.375
21.03.2017 08:00:00.000,1.33485,1.33525,1.33324,1.33386,7944279785.1563
21.03.2017 09:00:00.000,1.33383,1.33390,1.33287,1.33313,6633049804.6875
21.03.2017 10:00:00.000,1.33313,1.33313,1.33204,1.33206,5177339843.75
21.03.2017 11:00:00.000,1.33208,1.33223,1.33107,1.33130,6969859863.2813
21.03.2017 12:00:00.000,1.33131,1.33235,1.32828,1.32860,9874700195.3125
21.03.2017 13:00:00.000,1.32861,1.32876,1.32640,1.32802,11183860351.5625
21.03.2017 14:00:00.000,1.32803,1.32969,1.32767,1.32956,12820750000
21.03.2017 15:00:00.000,1.32955,1.33350,1.32947,1.33211,14810459960.9375
21.03.2017 16:00:00.000,1.33209,1.33305,1.33139,1.33219,9158019531.25
21.03.2017 17:00:00.000,1.33221,1.33486,1.33147,1.33463,7575799804.6875
21.03.2017 18:00:00.000,1.33460,1.33567,1.33400,1.33441,8306150390.625
21.03.2017 19:00:00.000,1.33443,1.33598,1.33358,1.33578,7258560058.5938
21.03.2017 20:00:00.000,1.33585,1.33595,1.33464,1.33508,4442120117.1875
21.03.2017 21:00:00.000,1.33505,1.33579,1.33504,1.33531,939440002.4414
21.03.2017 22:00:00.000,1.33529,1.33576,1.33472,1.33530,2649729980.4688
21.03.2017 23:00:00.000,1.33529,1.33603,1.33528,1.33585,1959880004.8828
22.03.2017 00:00:00.000,1.33584,1.33685,1.33553,1.33668,2805550048.8281
22.03.2017 01:00:00.000,1.33664,1.33777,1.33639,1.33771,3670219970.7031
22.03.2017 02:00:00.000,1.33772,1.33864,1.33757,1.33811,3437770019.5313
22.03.2017 03:00:00.000,1.33810,1.33829,1.33759,1.33766,2050840087.8906
22.03.2017 04:00:00.000,1.33766,1.33812,1.33756,1.33762,2199659912.1094
22.03.2017 05:00:00.000,1.33763,1.33772,1.33710,1.33742,2344389892.5781
22.03.2017 06:00:00.000,1.33743,1.33812,1.33583,1.33627,3736600097.6563
22.03.2017 07:00:00.000,1.33631,1.33711,1.33578,1.33676,6314020019.5313
22.03.2017 08:00:00.000,1.33677,1.33986,1.33586,1.33976,8930169921.875
22.03.2017 09:00:00.000,1.33976,1.34092,1.33881,1.33898,9056620117.1875
22.03.2017 10:00:00.000,1.33898,1.34019,1.33880,1.34003,5540709960.9375
22.03.2017 11:00:00.000,1.34008,1.34038,1.33809,1.33838,7041470214.8438
22.03.2017 12:00:00.000,1.33837,1.33900,1.33745,1.33772,7572620117.1875
22.03.2017 13:00:00.000,1.33771,1.34023,1.33717,1.33983,10175019531.25
22.03.2017 14:00:00.000,1.33984,1.34040,1.33673,1.33743,15311320312.5
22.03.2017 15:00:00.000,1.33742,1.33795,1.33440,1.33457,11978009765.625
22.03.2017 16:00:00.000,1.33459,1.33589,1.33435,1.33444,8163919921.875
22.03.2017 17:00:00.000,1.33445,1.33513,1.33245,1.33349,8701839843.75
22.03.2017 18:00:00.000,1.33350,1.33466,1.33318,1.33423,6768569824.2188
22.03.2017 19:00:00.000,1.33421,1.33436,1.33224,1.33250,6514169921.875
22.03.2017 20:00:00.000,1.33254,1.33319,1.33201,1.33278,3997530029.2969
22.03.2017 21:00:00.000,1.33276,1.33354,1.33269,1.33330,1248540039.0625
22.03.2017 22:00:00.000,1.33330,1.33373,1.33286,1.33329,2105659912.1094
22.03.2017 23:00:00.000,1.33327,1.33358,1.33319,1.33331,1819109985.3516
23.03.2017 00:00:00.000,1.33331,1.33380,1.33249,1.33364,2503989990.2344
23.03.2017 01:00:00.000,1.33364,1.33382,1.33225,1.33237,3276250000
23.03.2017 02:00:00.000,1.33239,1.33279,1.33207,1.33253,2081830078.125
23.03.2017 03:00:00.000,1.33255,1.33295,1.33230,1.33242,1932150024.4141
23.03.2017 04:00:00.000,1.33243,1.33260,1.33211,1.33228,1789930053.7109
23.03.2017 05:00:00.000,1.33225,1.33228,1.33157,1.33195,2412550048.8281
23.03.2017 06:00:00.000,1.33195,1.33273,1.33174,1.33208,3445100097.6563
23.03.2017 07:00:00.000,1.33211,1.33437,1.33193,1.33399,6305680175.7813
23.03.2017 08:00:00.000,1.33399,1.33523,1.33396,1.33456,6311180175.7813
23.03.2017 09:00:00.000,1.33455,1.33549,1.33402,1.33448,6960810058.5938
23.03.2017 10:00:00.000,1.33448,1.33474,1.33230,1.33264,6925330078.125
23.03.2017 11:00:00.000,1.33264,1.33319,1.33165,1.33263,6534240234.375
23.03.2017 12:00:00.000,1.33263,1.33441,1.33215,1.33363,8139109863.2813
23.03.2017 13:00:00.000,1.33365,1.33436,1.33270,1.33287,11964809570.3125
23.03.2017 14:00:00.000,1.33287,1.33363,1.33215,1.33231,11531089843.75
23.03.2017 15:00:00.000,1.33231,1.33482,1.33201,1.33309,13378419921.875
23.03.2017 16:00:00.000,1.33309,1.33374,1.33258,1.33278,9219049804.6875
23.03.2017 17:00:00.000,1.33278,1.33399,1.33263,1.33353,9728900390.625
23.03.2017 18:00:00.000,1.33353,1.33511,1.33347,1.33408,5926399902.3438
23.03.2017 19:00:00.000,1.33407,1.33547,1.33402,1.33503,6659689941.4063
23.03.2017 20:00:00.000,1.33507,1.33567,1.33468,1.33495,3945949951.1719
23.03.2017 21:00:00.000,1.33495,1.33541,1.33480,1.33526,1064790039.0625
23.03.2017 22:00:00.000,1.33531,1.33567,1.33512,1.33543,2401510009.7656
23.03.2017 23:00:00.000,1.33543,1.33554,1.33460,1.33488,1997579956.0547
24.03.2017 00:00:00.000,1.33488,1.33580,1.33468,1.33565,3813000000
24.03.2017 01:00:00.000,1.33568,1.33665,1.33531,1.33661,3085229980.4688
24.03.2017 02:00:00.000,1.33663,1.33767,1.33640,1.33738,3848429931.6406
24.03.2017 03:00:00.000,1.33736,1.33738,1.33636,1.33669,2258139892.5781
24.03.2017 04:00:00.000,1.33672,1.33718,1.33649,1.33677,2269679931.6406
24.03.2017 05:00:00.000,1.33674,1.33772,1.33667,1.33704,2563239990.2344
24.03.2017 06:00:00.000,1.33704,1.33724,1.33659,1.33682,3333790039.0625
24.03.2017 07:00:00.000,1.33682,1.33694,1.33568,1.33578,4703620117.1875
24.03.2017 08:00:00.000,1.33578,1.33645,1.33521,1.33585,7106979980.4688
24.03.2017 09:00:00.000,1.33584,1.33618,1.33518,1.33555,4836970214.8438
24.03.2017 10:00:00.000,1.33554,1.33672,1.33518,1.33620,4363180175.7813
24.03.2017 11:00:00.000,1.33620,1.33620,1.33528,1.33542,4578509765.625
24.03.2017 12:00:00.000,1.33542,1.33847,1.33480,1.33771,9479459960.9375
24.03.2017 13:00:00.000,1.33770,1.33807,1.33541,1.33745,10326440429.6875
24.03.2017 14:00:00.000,1.33745,1.33833,1.33669,1.33801,8443339843.75
24.03.2017 15:00:00.000,1.33801,1.33855,1.33697,1.33738,7488330078.125
24.03.2017 16:00:00.000,1.33736,1.33783,1.33648,1.33735,8724269531.25
24.03.2017 17:00:00.000,1.33736,1.33802,1.33691,1.33702,6113899902.3438
24.03.2017 18:00:00.000,1.33702,1.33813,1.33670,1.33793,6018950195.3125
24.03.2017 19:00:00.000,1.33794,1.33843,1.33676,1.33784,9247750000
24.03.2017 20:00:00.000,1.33786,1.33821,1.33653,1.33781,5715000000
24.03.2017 21:00:00.000,1.33781,1.33781,1.33781,1.33781,0
24.03.2017 22:00:00.000,1.33781,1.33781,1.33781,1.33781,0
24.03.2017 23:00:00.000,1.33781,1.33781,1.33781,1.33781,0
25.03.2017 00:00:00.000,1.33781,1.33781,1.33781,1.33781,0
25.03.2017 01:00:00.000,1.33781,1.33781,1.33781,1.33781,0
25.03.2017 02:00:00.000,1.33781,1.33781,1.33781,1.33781,0
25.03.2017 03:00:00.000,1.33781,1.33781,1.33781,1.33781,0
25.03.2017 04:00:00.000,1.33781,1.33781,1.33781,1.33781,0
25.03.2017 05:00:00.000,1.33781,1.33781,1.33781,1.33781,0
25.03.2017 06:00:00.000,1.33781,1.33781,1.33781,1.33781,0
25.03.2017 07:00:00.000,1.33781,1.33781,1.33781,1.33781,0
25.03.2017 08:00:00.000,1.33781,1.33781,1.33781,1.33781,0
25.03.2017 09:00:00.000,1.33781,1.33781,1.33781,1.33781,0
25.03.2017 10:00:00.000,1.33781,1.33781,1.33781,1.33781,0
25.03.2017 11:00:00.000,1.33781,1.33781,1.33781,1.33781,0
25.03.2017 12:00:00.000,1.33781,1.33781,1.33781,1.33781,0
25.03.2017 13:00:00.000,1.33781,1.33781,1.33781,1.33781,0
25.03.2017 14:00:00.000,1.33781,1.33781,1.33781,1.33781,0
25.03.2017 15:00:00.000,1.33781,1.33781,1.33781,1.33781,0
25.03.2017 16:00:00.000,1.33781,1.33781,1.33781,1.33781,0
25.03.2017 17:00:00.000,1.33781,1.33781,1.33781,1.33781,0
25.03.2017 18:00:00.000,1.33781,1.33781,1.33781,1.33781,0
25.03.2017 19:00:00.000,1.33781,1.33781,1.33781,1.33781,0
25.03.2017 20:00:00.000,1.33781,1.33781,1.33781,1.33781,0
25.03.2017 21:00:00.000,1.33781,1.33781,1.33781,1.33781,0
25.03.2017 22:00:00.000,1.33781,1.33781,1.33781,1.33781,0
25.03.2017 23:00:00.000,1.33781,1.33781,1.33781,1.33781,0
26.03.2017 00:00:00.000,1.33781,1.33781,1.33781,1.33781,0
26.03.2017 01:00:00.000,1.33781,1.33781,1.33781,1.33781,0
26.03.2017 02:00:00.000,1.33781,1.33781,1.33781,1.33781,0
26.03.2017 03:00:00.000,1.33781,1.33781,1.33781,1.33781,0
26.03.2017 04:00:00.000,1.33781,1.33781,1.33781,1.33781,0
26.03.2017 05:00:00.000,1.33781,1.33781,1.33781,1.33781,0
26.03.2017 06:00:00.000,1.33781,1.33781,1.33781,1.33781,0
26.03.2017 07:00:00.000,1.33781,1.33781,1.33781,1.33781,0
26.03.2017 08:00:00.000,1.33781,1.33781,1.33781,1.33781,0
26.03.2017 09:00:00.000,1.33781,1.33781,1.33781,1.33781,0
26.03.2017 10:00:00.000,1.33781,1.33781,1.33781,1.33781,0
26.03.2017 11:00:00.000,1.33781,1.33781,1.33781,1.33781,0
26.03.2017 12:00:00.000,1.33781,1.33781,1.33781,1.33781,0
26.03.2017 13:00:00.000,1.33781,1.33781,1.33781,1.33781,0
26.03.2017 14:00:00.000,1.33781,1.33781,1.33781,1.33781,0
26.03.2017 15:00:00.000,1.33781,1.33781,1.33781,1.33781,0
26.03.2017 16:00:00.000,1.33781,1.33781,1.33781,1.33781,0
26.03.2017 17:00:00.000,1.33781,1.33781,1.33781,1.33781,0
26.03.2017 18:00:00.000,1.33781,1.33781,1.33781,1.33781,0
26.03.2017 19:00:00.000,1.33781,1.33781,1.33781,1.33781,0
26.03.2017 20:00:00.000,1.33781,1.33781,1.33781,1.33781,0
26.03.2017 21:00:00.000,1.33549,1.33650,1.33506,1.33524,1175170043.9453
26.03.2017 22:00:00.000,1.33524,1.33562,1.33324,1.33326,3233360107.4219
26.03.2017 23:00:00.000,1.33327,1.33369,1.33235,1.33292,3635939941.4063
27.03.2017 00:00:00.000,1.33292,1.33435,1.33281,1.33388,4221299804.6875
27.03.2017 01:00:00.000,1.33388,1.33415,1.33321,1.33377,3783639892.5781
27.03.2017 02:00:00.000,1.33377,1.33378,1.33258,1.33320,3793110107.4219
27.03.2017 03:00:00.000,1.33319,1.33323,1.33226,1.33266,2909260009.7656
27.03.2017 04:00:00.000,1.33265,1.33301,1.33241,1.33263,2507260009.7656
27.03.2017 05:00:00.000,1.33264,1.33303,1.33232,1.33298,3267719970.7031
27.03.2017 06:00:00.000,1.33301,1.33450,1.33254,1.33449,6483500000
27.03.2017 07:00:00.000,1.33451,1.33464,1.33228,1.33259,8477940429.6875
27.03.2017 08:00:00.000,1.33259,1.33333,1.33228,1.33321,6053399902.3438
27.03.2017 09:00:00.000,1.33322,1.33376,1.33207,1.33227,5684959960.9375
27.03.2017 10:00:00.000,1.33227,1.33505,1.33215,1.33488,5225109863.2813
27.03.2017 11:00:00.000,1.33489,1.33558,1.33322,1.33402,5943990234.375
27.03.2017 12:00:00.000,1.33401,1.33556,1.33385,1.33523,7880540039.0625
27.03.2017 13:00:00.000,1.33523,1.34032,1.33510,1.33901,11523410156.25
27.03.2017 14:00:00.000,1.33903,1.33964,1.33809,1.33823,10732629882.8125
27.03.2017 15:00:00.000,1.33822,1.33833,1.33642,1.33673,9053110351.5625
27.03.2017 16:00:00.000,1.33672,1.33801,1.33662,1.33674,5399200195.3125
27.03.2017 17:00:00.000,1.33673,1.33836,1.33645,1.33790,5593430175.7813
27.03.2017 18:00:00.000,1.33788,1.33864,1.33710,1.33732,5640450195.3125
27.03.2017 19:00:00.000,1.33730,1.33785,1.33694,1.33759,5387100097.6563
27.03.2017 20:00:00.000,1.33759,1.33814,1.33751,1.33760,3346070068.3594
27.03.2017 21:00:00.000,1.33755,1.33835,1.33741,1.33817,1201540039.0625
27.03.2017 22:00:00.000,1.33820,1.33859,1.33778,1.33812,1910109985.3516
27.03.2017 23:00:00.000,1.33811,1.33890,1.33781,1.33864,1711640014.6484
28.03.2017 00:00:00.000,1.33863,1.33904,1.33821,1.33825,2423350097.6563
28.03.2017 01:00:00.000,1.33825,1.33862,1.33804,1.33831,1824949951.1719
28.03.2017 02:00:00.000,1.33831,1.33843,1.33791,1.33796,1735500000
28.03.2017 03:00:00.000,1.33798,1.33819,1.33778,1.33818,1544089965.8203
28.03.2017 04:00:00.000,1.33818,1.33820,1.33787,1.33803,1358030029.2969
28.03.2017 05:00:00.000,1.33803,1.33878,1.33796,1.33832,1963050048.8281
28.03.2017 06:00:00.000,1.33832,1.34142,1.33829,1.34063,5234560058.5938
28.03.2017 07:00:00.000,1.34063,1.34091,1.33942,1.33944,6350589843.75
28.03.2017 08:00:00.000,1.33944,1.34046,1.33921,1.34003,4852430175.7813
28.03.2017 09:00:00.000,1.34002,1.34047,1.33915,1.34016,4531049804.6875
28.03.2017 10:00:00.000,1.34015,1.34109,1.33933,1.34090,3427739990.2344
28.03.2017 11:00:00.000,1.34091,1.34115,1.33982,1.33985,4552200195.3125
28.03.2017 12:00:00.000,1.33982,1.34005,1.33808,1.33820,6084200195.3125
28.03.2017 13:00:00.000,1.33820,1.33847,1.33638,1.33703,7607779785.1563
28.03.2017 14:00:00.000,1.33703,1.33851,1.33659,1.33830,10346929687.5
28.03.2017 15:00:00.000,1.33830,1.33830,1.33538,1.33636,9891509765.625
28.03.2017 16:00:00.000,1.33636,1.33675,1.33568,1.33665,6434990234.375
28.03.2017 17:00:00.000,1.33663,1.33706,1.33561,1.33589,5886129882.8125
28.03.2017 18:00:00.000,1.33589,1.33852,1.33589,1.33779,6262160156.25
28.03.2017 19:00:00.000,1.33778,1.33849,1.33759,1.33820,5375799804.6875
28.03.2017 20:00:00.000,1.33819,1.33853,1.33808,1.33815,2592030029.2969
28.03.2017 21:00:00.000,1.33810,1.33831,1.33688,1.33796,813820007.3242
28.03.2017 22:00:00.000,1.33796,1.33827,1.33744,1.33815,1236069946.2891
28.03.2017 23:00:00.000,1.33815,1.33844,1.33735,1.33778,2417010009.7656
29.03.2017 00:00:00.000,1.33777,1.33927,1.33760,1.33866,3439969970.7031
29.03.2017 01:00:00.000,1.33866,1.33943,1.33862,1.33919,2511550048.8281
29.03.2017 02:00:00.000,1.33916,1.33928,1.33851,1.33881,1858819946.2891
29.03.2017 03:00:00.000,1.33881,1.33950,1.33872,1.33907,1700349975.5859
29.03.2017 04:00:00.000,1.33907,1.33932,1.33897,1.33923,981229980.4688
29.03.2017 05:00:00.000,1.33920,1.34007,1.33846,1.33849,2448989990.2344
29.03.2017 06:00:00.000,1.33848,1.33922,1.33754,1.33754,5153689941.4063
29.03.2017 07:00:00.000,1.33755,1.33794,1.33583,1.33597,5656779785.1563
29.03.2017 08:00:00.000,1.33598,1.33699,1.33559,1.33586,5423569824.2188
29.03.2017 09:00:00.000,1.33587,1.33674,1.33586,1.33657,4643359863.2813
29.03.2017 10:00:00.000,1.33657,1.33719,1.33619,1.33632,3120149902.3438
29.03.2017 11:00:00.000,1.33632,1.33770,1.33553,1.33744,8758070312.5
29.03.2017 12:00:00.000,1.33745,1.33868,1.33647,1.33787,9262690429.6875
29.03.2017 13:00:00.000,1.33789,1.33906,1.33727,1.33727,8304490234.375
29.03.2017 14:00:00.000,1.33722,1.33864,1.33600,1.33810,11009179687.5
29.03.2017 15:00:00.000,1.33811,1.33850,1.33700,1.33722,8111870117.1875
29.03.2017 16:00:00.000,1.33722,1.33756,1.33674,1.33708,3881699951.1719
29.03.2017 17:00:00.000,1.33710,1.33710,1.33419,1.33468,4849839843.75
29.03.2017 18:00:00.000,1.33466,1.33484,1.33305,1.33313,4947490234.375
29.03.2017 19:00:00.000,1.33315,1.33345,1.33222,1.33333,5065560058.5938
29.03.2017 20:00:00.000,1.33331,1.33353,1.33247,1.33253,3665649902.3438
29.03.2017 21:00:00.000,1.33253,1.33321,1.33245,1.33272,1376609985.3516
29.03.2017 22:00:00.000,1.33273,1.33359,1.33273,1.33319,1264270019.5313
29.03.2017 23:00:00.000,1.33319,1.33332,1.33299,1.33317,1191089965.8203
30.03.2017 00:00:00.000,1.33318,1.33384,1.33258,1.33348,2720409912.1094
30.03.2017 01:00:00.000,1.33348,1.33370,1.33305,1.33327,2306719970.7031
30.03.2017 02:00:00.000,1.33327,1.33451,1.33310,1.33434,2593879882.8125
